book_name,level,lesson_number,lesson_title,article,german,word_type,persian,english,plural,verb_forms,example_de,example_fa,collocation_de,collocation_fa
Starten Wir,A1,10,Ich war noch nie,,allein,Adjective,تنها,alone,,,Ich bin allein.,من تنها هستم.,,
Starten Wir,A1,10,Ich war noch nie,🔵 der,Rap,Noun,رپ,rap,-,,Ich höre Rap.,من رپ گوش می‌دهم.,,
Starten Wir,A1,10,Ich war noch nie,,fehlen,Verb,کم بودن,to be missing,,fehlte | gefehlt,Mir fehlt Geld.,من پول کم دارم.,,
Starten Wir,A1,10,Ich war noch nie,🔴 die,Jahreszeit,Noun,فصل,season,die Jahreszeiten,,Welche Jahreszeit magst du?,کدام فصل را دوست داری؟,,
Starten Wir,A1,10,Ich war noch nie,🔵 der,Frühling,Noun,بهار,spring,die Frühlinge,,Der Frühling ist schön.,بهار زیبا است.,,
Starten Wir,A1,10,Ich war noch nie,🔵 der,Sommer,Noun,تابستان,summer,die Sommer,,Im Sommer ist es warm.,در تابستان گرم است.,,
Starten Wir,A1,10,Ich war noch nie,🔵 der,Herbst,Noun,پاییز,autumn,die Herbste,,Im Herbst fällt Laub.,در پاییز برگ می‌ریزد.,,
Starten Wir,A1,10,Ich war noch nie,🔵 der,Kilometer,Noun,کیلومتر,kilometer,die Kilometer,,Das ist 10 Kilometer.,این ۱۰ کیلومتر است.,,
Starten Wir,A1,10,Ich war noch nie,🔵 der,Film,Noun,فیلم,film/movie,die Filme,,Ich sehe einen Film.,من فیلم می‌بینم.,einen Film sehen,فیلم دیدن
Starten Wir,A1,10,Ich war noch nie,,schon,Adverb,قبلاً,already,,,Ich war schon dort.,من قبلاً آنجا بوده‌ام.,,
Starten Wir,A1,10,Ich war noch nie,,gerade,Adjective,مستقیم,straight,,,Die Linie ist gerade.,خط مستقیم است.,,
Starten Wir,A1,10,Ich war noch nie,🔴 die,Übernachtung,Noun,اقامت,overnight stay,die Übernachtungen,,Ich brauche eine Übernachtung.,من به اقامت نیاز دارم.,,
Starten Wir,A1,10,Ich war noch nie,,übernachten,Verb,اقامت کردن,to stay overnight,,übernachtete | übernachtet,Ich übernacht im Hotel.,من در هتل اقامت می‌کنم.,,
Starten Wir,A1,10,Ich war noch nie,🟢 das,Einzelzimmer,Noun,اتاق یک‌نفره,single room,die Einzelzimmer,,Ich buche ein Einzelzimmer.,من اتاق یک‌نفره رزرو می‌کنم.,,
Starten Wir,A1,10,Ich war noch nie,🟢 das,Doppelzimmer,Noun,اتاق دونفره,double room,die Doppelzimmer,,Ich will ein Doppelzimmer.,من اتاق دونفره می‌خواهم.,,
Starten Wir,A1,10,Ich war noch nie,🔴 die,Suite,Noun,سوئیت,suite,die Suiten,,Die Suite ist luxuriös.,سوئیت لوکس است.,,
Starten Wir,A1,10,Ich war noch nie,🟢 das,Appartement,Noun,آپارتمان,apartment,die Appartements,,Ich miete ein Appartement.,من آپارتمان اجاره می‌کنم.,,
Starten Wir,A1,10,Ich war noch nie,🔴 die,Terrasse,Noun,تراس,terrace,die Terrassen,,Die Terrasse ist sonnig.,تراس آفتابی است.,,
Starten Wir,A1,10,Ich war noch nie,🟢 das,Frühstücksbuffet,Noun,بوفه صبحانه,breakfast buffet,die Frühstücksbuffets,,Das Frühstücksbuffet ist reichhaltig.,بوفه صبحانه مفصل است.,,
Starten Wir,A1,10,Ich war noch nie,🔴 die,Pension,Noun,مهمان‌سرا,guesthouse,die Pensionen,,Ich wohne in einer Pension.,من در مهمان‌سرا زندگی می‌کنم.,,
Starten Wir,A1,10,Ich war noch nie,🔴 die,Jugendherberge,Noun,خوابگاه جوانان,youth hostel,die Jugendherbergen,,Die Jugendherberge ist günstig.,خوابگاه جوانان ارزان است.,,
Starten Wir,A1,10,Ich war noch nie,,sterben,Verb,مردن,to die,,starb | gestorben,Die Blumen sterben ohne Wasser.,گل‌ها بدون آب می‌میرند.,an etwas sterben,بر اثر چیزی مردن
Starten Wir,A1,10,Ich war noch nie,🔵 der,Geschäftsmann,Noun,بیزنس‌من,businessman,die Geschäftsleute,,Der Geschäftsmann ist reich.,بیزنس‌من ثروتمند است.,als Geschäftsmann,به‌عنوان بیزنس‌من
Starten Wir,A1,10,Ich war noch nie,🔵 der,Hotelier,Noun,صاحب هتل,hotelier,die Hoteliers,,Der Hotelier ist freundlich.,صاحب هتل مهربان است.,,
Starten Wir,A1,11,Bist du fit?,🟢 das,Auge,Noun,چشم,eye,die Augen,,Das Auge ist blau.,چشم آبی است.,die Augen öffnen,چشم‌ها را باز کردن
Starten Wir,A1,11,Bist du fit?,🔵 der,Arm,Noun,بازو,arm,die Arme,,Der Arm ist verletzt.,بازو مجروح است.,den Arm bewegen,بازو را تکان دادن
Starten Wir,A1,11,Bist du fit?,🟢 das,Bein,Noun,پا,leg,die Beine,,Das Bein ist lang.,پا بلند است.,sich das Bein verletzen,پا را مجروح کردن
Starten Wir,A1,11,Bist du fit?,🔵 der,Körper,Noun,بدن,body,die Körper,,Der Körper ist stark.,بدن قوی است.,den Körper bewegen,بدن را تکان دادن
Starten Wir,A1,11,Bist du fit?,,zumachen,Verb,بستن,to close,,machte zu | zugemacht,Ich mache die Tür zu.,من در را می‌بندم.,,
Starten Wir,A1,11,Bist du fit?,,aufmachen,Verb,باز کردن,to open,,machte auf | aufgemacht,Ich mache das Fenster auf.,من پنجره را باز می‌کنم.,,
Starten Wir,A1,11,Bist du fit?,🔴 die,Sportart,Noun,رشته ورزشی,sport type,die Sportarten,,Welche Sportart magst du?,کدام رشته ورزشی را دوست داری؟,eine Sportart machen,رشتهٔ ورزشی کردن
Starten Wir,A1,11,Bist du fit?,🔵 der,Lieblingssport,Noun,ورزش مورد علاقه,favorite sport,die Lieblingssporte,,Mein Lieblingssport ist Fußball.,ورزش مورد علاقه من فوتبال است.,,
Starten Wir,A1,11,Bist du fit?,,beliebt,Adjective,محبوب,popular,,,Der Sport ist beliebt.,ورزش محبوب است.,,
Starten Wir,A1,11,Bist du fit?,🟢 das,Pilates,Noun,پیلاتس,pilates,-,,Ich mache Pilates.,من پیلاتس کار می‌کنم.,,
Starten Wir,A1,11,Bist du fit?,🔵 der,Step,Noun,استپ,step,die Steps,,Der Step ist gut.,استپ خوب است.,,
Starten Wir,A1,11,Bist du fit?,🟢 das,Tennis,Noun,تنیس,tennis,-,,Ich spiele Tennis.,من تنیس بازی می‌کنم.,Tennis spielen,تنیس بازی کردن
Starten Wir,A1,11,Bist du fit?,🟢 das,Thaiboxen,Noun,تای‌بوکس,thaiboxing,-,,Ich mache Thaiboxen.,من تای‌بوکس کار می‌کنم.,,
Starten Wir,A1,11,Bist du fit?,🟢 das,Boxen,Noun,بوکس,boxing,-,,Ich boxe gern.,من بوکس دوست دارم.,,
Starten Wir,A1,11,Bist du fit?,🔵 der,Skialpin,Noun,اسکی آلپاین,alpine skiing,-,,Der Skialpin ist schwer.,اسکی آلپاین سخت است.,,
Starten Wir,A1,11,Bist du fit?,🟢 das,Skispringen,Noun,پرش با اسکی,ski jumping,-,,Das Skispringen ist cool.,پرش با اسکی باحال است.,,
Starten Wir,A1,11,Bist du fit?,,danken,Verb,تشکر کردن,to thank,,dankte | gedankt,Ich danke dir.,من از تو تشکر می‌کنم.,jemandem danken,از کسی تشکر کردن
Starten Wir,A1,11,Bist du fit?,,schenken,Verb,هدیه دادن,to give as gift,,schenkte | geschenkt,Ich schenke dir ein Buch.,من به تو کتاب هدیه می‌دهم.,jemandem etwas schenken,به کسی چیزی هدیه دادن
Starten Wir,A1,11,Bist du fit?,,gehören,Verb,تعلق داشتن,to belong,,gehörte | gehört,Das gehört mir.,این متعلق به من است.,jemandem gehören,متعلق به کسی بودن
Starten Wir,A1,11,Bist du fit?,🔵 der,Mund,Noun,دهان,mouth,die Münder,,Der Mund ist offen.,دهان باز است.,den Mund öffnen,دهان را باز کردن
Starten Wir,A1,11,Bist du fit?,🔵 der,Körperteil,Noun,عضو بدن,body part,die Körperteile,,Das ist ein Körperteil.,این یک عضو بدن است.,,
Starten Wir,A1,11,Bist du fit?,,einatmen,Verb,دم کشیدن,to inhale,,atmete ein | eingeatmet,Ich atme ein.,من دم می‌کشم.,,
Starten Wir,A1,11,Bist du fit?,,ausatmen,Verb,بازدم,to exhale,,atmete aus | ausgeatmet,Atme aus.,بازدم کن.,,
Starten Wir,A1,11,Bist du fit?,🟢 das,Spiel,Noun,بازی,game,die Spiele,,Das Spiel ist spannend.,بازی هیجان‌انگیز است.,ein Spiel spielen,بازی کردن
Starten Wir,A1,11,Bist du fit?,🟢 das,Basketballspiel,Noun,بازی بسکتبال,basketball game,die Basketballspiele,,Ich sehe das Basketballspiel.,من بازی بسکتبال را می‌بینم.,,
Starten Wir,A1,11,Bist du fit?,🟢 das,Fußballspiel,Noun,بازی فوتبال,football game,die Fußballspiele,,Das Fußballspiel ist laut.,بازی فوتبال پر سروصدا است.,,
Starten Wir,A1,11,Bist du fit?,🟢 das,Tennismatch,Noun,مسابقه تنیس,tennis match,die Tennismatches,,Das Tennismatch ist spannend.,مسابقه تنیس هیجان‌انگیز است.,,
Starten Wir,A1,11,Bist du fit?,,legen,Verb,گذاشتن,to lay/put,,legte | gelegt,Ich lege das Buch hin.,من کتاب را می‌گذارم.,,
Starten Wir,A1,11,Bist du fit?,,trainieren,Verb,تمرین کردن,to train,,trainierte | trainiert,Ich trainiere hart.,من سخت تمرین می‌کنم.,hart trainieren,سخت تمرین کردن
Starten Wir,A1,11,Bist du fit?,,laufen,Verb,دویدن,to run,,lief | gelaufen,Ich laufe schnell.,من سریع می‌دوم.,schnell laufen,سريع دویدن
Starten Wir,A1,11,Bist du fit?,,kämpfen,Verb,مبارزه کردن,to fight,,kämpfte | gekämpft,Ich kämpfe für dich.,من برای تو مبارزه می‌کنم.,,
Starten Wir,A1,11,Bist du fit?,,heben,Verb,بالا بردن,to lift,,hob | gehoben,Ich hebe die Last.,من بار را بالا می‌برم.,,
Starten Wir,A1,11,Bist du fit?,,relaxen,Verb,ریلکس کردن,to relax,,relaxte | relaxt,Ich relaxe nach der Arbeit.,من بعد از کار ریلکس می‌کنم.,,
Starten Wir,A1,11,Bist du fit?,,entspannen,Verb,آرام شدن,to relax/unwind,,entspannte | entspannt,Ich entspanne mich.,من آرام می‌شوم.,,
Starten Wir,A1,11,Bist du fit?,,entspannt,Adjective,آرام,relaxed,,,Ich bin entspannt.,من آرام هستم.,,
Starten Wir,A1,11,Bist du fit?,🔵 der,Fan,Noun,هوادار,fan,die Fans,,Ich bin Fan von Fußball.,من هوادار فوتبال هستم.,Fan von etwas sein,هوادار چیزی بودن
Starten Wir,A1,11,Bist du fit?,🟢 das,Trikot,Noun,پیراهن ورزشی,jersey,die Trikots,,Das Trikot ist rot.,پیراهن ورزشی قرمز است.,ein Trikot tragen,پیراهن ورزشی پوشیدن
Starten Wir,A1,11,Bist du fit?,🔵 der,Raum,Noun,فضا/اتاق,room/space,die Räume,,Der Raum ist groß.,فضا بزرگ است.,,
Starten Wir,A1,11,Bist du fit?,🟢 das,Team,Noun,تیم,team,die Teams,,Das Team ist gut.,تیم خوب است.,in einem Team spielen,در تیم بازی کردن
Starten Wir,A1,11,Bist du fit?,🟢 das,Training,Noun,تمرین,training,die Trainings,,Das Training ist hart.,تمرین سخت است.,Training haben,تمرین داشتن
Starten Wir,A1,11,Bist du fit?,🔵 der,Trainer,Noun,مربی (مرد),coach (male),die Trainer,,Der Trainer ist streng.,مربی سخت‌گیر است.,,
Starten Wir,A1,11,Bist du fit?,🔴 die,Trainerin,Noun,مربی (زن),coach (female),die Trainerinnen,,Die Trainerin hilft uns.,مربی زن به ما کمک می‌کند.,,
Starten Wir,A1,11,Bist du fit?,,gefallen,Verb,پسند آمدن,to like/please,,gefiel | gefallen,Das gefällt mir.,این را دوست دارم.,jemandem gefallen,مورد پسند کسی بودن
Starten Wir,A1,11,Bist du fit?,,meinen,Verb,منظور داشتن,to mean,,meinte | gemeint,Ich meine das ernst.,من جدی منظورم این است.,,
Starten Wir,A1,11,Bist du fit?,,glauben,Verb,اعتقاد داشتن,to believe,,glaubte | geglaubt,Ich glaube dir.,من به تو اعتقاد دارم.,jemandem glauben,کسی را باور کردن
Starten Wir,A1,11,Bist du fit?,,einmal,Adverb,یک‌بار,once,,,Ich war einmal dort.,من یک‌بار آنجا بودم.,,
Starten Wir,A1,11,Bist du fit?,,zweimal,Adverb,دو بار,twice,,,Ich komme zweimal.,من دو بار می‌آیم.,,
Starten Wir,A1,11,Bist du fit?,,Wie oft?,Phrase,چند بار؟,how often?,,,Wie oft trainierst du?,چند بار تمرین می‌کنی؟,,
Starten Wir,A1,11,Bist du fit?,,pro Woche,Phrase,در هفته,per week,,,Ich trainiere dreimal pro Woche.,من سه بار در هفته تمرین می‌کنم.,,
Starten Wir,A1,11,Bist du fit?,,pro Monat,Phrase,در ماه,per month,,,Ich spare 100 Euro pro Monat.,من ماهی ۱۰۰ یورو پس‌انداز می‌کنم.,,
Starten Wir,A1,11,Bist du fit?,🔵 der,Dialog,Noun,گفتگو,dialogue,die Dialoge,,Der Dialog ist gut.,گفتگو خوب است.,,
Starten Wir,A1,11,Bist du fit?,🔴 die,Vokabel,Noun,لغت,vocabulary,die Vokabeln,,Ich lerne Vokabeln.,من لغت یاد می‌گیرم.,,
Starten Wir,A1,11,Bist du fit?,,ergänzen,Verb,تکمیل کردن,to complete,,ergänzte | ergänzt,Ergänze den Satz.,جمله را تکمیل کن.,,
Starten Wir,A1,11,Bist du fit?,🔴 die,Antwort,Noun,پاسخ,answer,die Antworten,,Die Antwort ist richtig.,پاسخ درست است.,,
Starten Wir,A1,11,Bist du fit?,,lachen,Verb,خندیدن,to laugh,,lachte | gelacht,Ich lache laut.,من بلند می‌خندم.,,
Starten Wir,A1,11,Bist du fit?,,reden,Verb,صحبت کردن,to talk,,redete | geredet,Ich rede mit dir.,من با تو صحبت می‌کنم.,,
Starten Wir,A1,11,Bist du fit?,,ankreuzen,Verb,علامت زدن,to tick/check,,kreuzte an | angekreuzt,Ich kreuze an.,من علامت می‌زنم.,,
Starten Wir,A1,11,Bist du fit?,,träumen,Verb,رویا دیدن,to dream,,träumte | geträumt,Ich träume von dir.,من رویای تو را می‌بینم.,,
Starten Wir,A1,11,Bist du fit?,,tun,Verb,انجام دادن,to do,,tat | getan,Ich tue mein Bestes.,من بهترینم را انجام می‌دهم.,,
Starten Wir,A1,11,Bist du fit?,🟢 das,Prozent,Noun,درصد,percent,die Prozente,,Ich gebe 100 Prozent.,من ۱۰۰ درصد تلاش می‌کنم.,,
Starten Wir,A1,11,Bist du fit?,🔴 die,Nummer,Noun,شماره,number,die Nummern,,Ruf die Nummer an.,به شماره زنگ بزن.,,
Starten Wir,A1,11,Bist du fit?,🟢 das,Fenster,Noun,پنجره,window,die Fenster,,Das Fenster ist offen.,پنجره باز است.,,
Starten Wir,A1,11,Bist du fit?,,öffnen,Verb,باز کردن,to open,,öffnete | geöffnet,Ich öffne die Tür.,من در را باز می‌کنم.,die Tür öffnen,در را باز کردن
Starten Wir,A1,11,Bist du fit?,,aussehen,Verb,به نظر رسیدن,to look,,sah aus | ausgesehen,Du siehst gut aus.,تو خوب به نظر می‌رسی.,,
Starten Wir,A1,11,Bist du fit?,,zuerst,Adverb,اول,first,,,Ich komme zuerst.,من اول می‌آیم.,,
Starten Wir,A1,11,Bist du fit?,,dann,Adverb,سپس,then,,,Ich gehe dann nach Hause.,من سپس به خانه می‌روم.,,
Starten Wir,A1,11,Bist du fit?,,beide,Pronoun,هر دو,both,,,Beide sind hier.,هر دو اینجا هستند.,,
Starten Wir,A1,11,Bist du fit?,,jung,Adjective,جوان,young,,,Er ist jung.,او جوان است.,,
Starten Wir,A1,11,Bist du fit?,,alt,Adjective,پیر,old,,,Er ist alt.,او پیر است.,,
Starten Wir,A1,11,Bist du fit?,,seit,Preposition,از,since,,,Ich lerne seit einem Jahr Deutsch.,من از یک سال پیش آلمانی یاد می‌گیرم.,,
Starten Wir,A1,11,Bist du fit?,,unser,Determiner,مال ما,our,,,Das ist unser Haus.,این خانه ما است.,,
Starten Wir,A1,11,Bist du fit?,,sofort,Adverb,فورا,immediately,,,Ich komme sofort.,من فورا می‌آیم.,,
Starten Wir,A1,11,Bist du fit?,,rauchen,Verb,سیگار کشیدن,to smoke,,rauchte | geraucht,Ich rauche nicht.,من سیگار نمی‌کشم.,nicht rauchen,سیگار نکشیدن
Starten Wir,A1,11,Bist du fit?,🟢 das,Rauchen,Noun,سیگار کشیدن,smoking,-,,Rauchen ist verboten.,سیگار کشیدن ممنوع است.,,
Starten Wir,A1,11,Bist du fit?,🔴 die,Hühnersuppe,Noun,سوپ مرغ,chicken soup,die Hühnersuppen,,Die Hühnersuppe ist warm.,سوپ مرغ گرم است.,Hühnersuppe essen,سوپ مرغ خوردن
Starten Wir,A1,11,Bist du fit?,🔵 der,Patient,Noun,بیمار (مرد),patient (male),die Patienten,,Der Patient liegt im Bett.,بیمار در تخت است.,,
Starten Wir,A1,11,Bist du fit?,🔴 die,Patientin,Noun,بیمار (زن),patient (female),die Patientinnen,,Die Patientin kommt.,بیمار زن می‌آید.,,
Starten Wir,A1,11,Bist du fit?,🔴 die,Ärztin,Noun,پزشک (زن),doctor (female),die Ärztinnen,,Die Ärztin hilft mir.,پزشک زن به من کمک می‌کند.,,
Starten Wir,A1,11,Bist du fit?,🔵 der,Doktor,Noun,دکتر,doctor,die Doktoren,,Der Doktor ist klug.,دکتر باهوش است.,,
Starten Wir,A1,11,Bist du fit?,,wehtun,Verb,درد گرفتن,to hurt,,tat weh | wehgetan,Mein Kopf tut weh.,سرم درد می‌کند.,,
Starten Wir,A1,11,Bist du fit?,,krank,Adjective,بیمار,sick,,,Ich bin krank.,من بیمار هستم.,,
Starten Wir,A1,11,Bist du fit?,,erkältet,Adjective,سرماخورده,having a cold,,,Ich bin erkältet.,من سرماخورده‌ام.,,
Starten Wir,A1,11,Bist du fit?,🔵 der,Schnupfen,Noun,آبریزش بینی,cold/runny nose,-,,Ich habe Schnupfen.,من آبریزش بینی دارم.,,
Starten Wir,A1,11,Bist du fit?,🔵 der,Husten,Noun,سرفه,cough,-,,Ich habe Husten.,من سرفه دارم.,,
Starten Wir,A1,11,Bist du fit?,🟢 das,Fieber,Noun,تب,fever,-,,Ich habe Fieber.,من تب دارم.,,
Starten Wir,A1,11,Bist du fit?,🔴 die,Tablette,Noun,قرص,tablet/pill,die Tabletten,,Ich nehme eine Tablette.,من یک قرص می‌خورم.,eine Tablette nehmen,قرص خوردن
Starten Wir,A1,11,Bist du fit?,,krankschreiben,Verb,مرخصی استعلاجی,to write sick note,,schrieb krank | krankgeschrieben,Der Arzt schreibt mich krank.,پزشک من را مرخصی استعلاجی می‌نویسد.,,
Starten Wir,A1,11,Bist du fit?,🟢 das,Antibiotikum,Noun,آنتی‌بیوتیک,antibiotic,die Antibiotika,,Ich nehme Antibiotika.,من آنتی‌بیوتیک می‌خورم.,,
Starten Wir,A1,11,Bist du fit?,🔵 der,Tipp,Noun,نکته,tip,die Tipps,,Gib mir einen Tipp.,به من یک نکته بده.,,
Starten Wir,A1,11,Bist du fit?,,leicht,Adjective,آسان,easy/light,,,Die Arbeit ist leicht.,کار آسان است.,,
Starten Wir,A1,11,Bist du fit?,,schwer,Adjective,سخت,hard/heavy,,,Das ist schwer.,این سخت است.,,
Starten Wir,A1,11,Bist du fit?,,dürfen,Verb,اجازه داشتن,may/to be allowed,,durfte | gedurft,Ich darf gehen.,من اجازه دارم بروم.,,
Starten Wir,A1,11,Bist du fit?,,verboten,Adjective,ممنوع,forbidden,,,Rauchen ist verboten.,سیگار کشیدن ممنوع است.,,
Starten Wir,A1,12,Beruf und Leben,🔵 der,Journalist,Noun,روزنامه‌نگار (مرد),journalist (male),die Journalisten,,Der Journalist schreibt.,روزنامه‌نگار می‌نویسد.,als Journalist arbeiten,به‌عنوان روزنامه‌نگار کار کردن
Starten Wir,A1,12,Beruf und Leben,🔴 die,Journalistin,Noun,روزنامه‌نگار (زن),journalist (female),die Journalistinnen,,Die Journalistin fragt.,روزنامه‌نگار زن سوال می‌پرسد.,,
Starten Wir,A1,12,Beruf und Leben,🔵 der,Pilot,Noun,خلبان (مرد),pilot (male),die Piloten,,Der Pilot fliegt.,خلبان پرواز می‌کند.,Pilot sein,خلبان بودن
Starten Wir,A1,12,Beruf und Leben,🔴 die,Pilotin,Noun,خلبان (زن),pilot (female),die Pilotinnen,,Die Pilotin ist klug.,خلبان زن باهوش است.,,
Starten Wir,A1,12,Beruf und Leben,🔵 der,Hausmann,Noun,خانه‌دار (مرد),househusband,die Hausmänner,,Der Hausmann kocht.,خانه‌دار مرد آشپزی می‌کند.,,
Starten Wir,A1,12,Beruf und Leben,🔴 die,Hausfrau,Noun,خانه‌دار (زن),housewife,die Hausfrauen,,Die Hausfrau arbeitet.,خانه‌دار زن کار می‌کند.,,
Starten Wir,A1,12,Beruf und Leben,🔵 der,Schauspieler,Noun,بازیگر (مرد),actor,die Schauspieler,,Der Schauspieler spielt.,بازیگر بازی می‌کند.,Schauspieler sein,بازیگر بودن
Starten Wir,A1,12,Beruf und Leben,🔴 die,Schauspielerin,Noun,بازیگر (زن),actress,die Schauspielerinnen,,Die Schauspielerin ist berühmt.,بازیگر زن مشهور است.,,
Starten Wir,A1,12,Beruf und Leben,,zusammenarbeiten,Verb,همکاری کردن,to cooperate,,arbeitete zusammen | zusammengearbeitet,Ich arbeite mit dir zusammen.,من با تو همکاری می‌کنم.,mit jemandem zusammenarbeiten,با کسی همکاری کردن
Starten Wir,A1,12,Beruf und Leben,,verdienen,Verb,کسب کردن,to earn,,verdiente | verdient,Ich verdiene Geld.,من پول کسب می‌کنم.,Geld verdienen,پول درآوردن
Starten Wir,A1,12,Beruf und Leben,🔵 der,Arbeitsplatz,Noun,محل کار,workplace,die Arbeitsplätze,,Der Arbeitsplatz ist neu.,محل کار جدید است.,einen Arbeitsplatz haben,محل کار داشتن
Starten Wir,A1,12,Beruf und Leben,🔴 die,Arbeitszeit,Noun,ساعت کار,working hours,die Arbeitszeiten,,Die Arbeitszeit ist lang.,ساعت کار بلند است.,die Arbeitszeit ist,ساعت کار ... است
Starten Wir,A1,12,Beruf und Leben,🔵 der,Traumjob,Noun,شغل رویایی,dream job,die Traumjobs,,Das ist mein Traumjob.,این شغل رویایی من است.,,
Starten Wir,A1,12,Beruf und Leben,🔴 die,Werkstatt,Noun,کارگاه,workshop,die Werkstätten,,Ich arbeite in der Werkstatt.,من در کارگاه کار می‌کنم.,,
Starten Wir,A1,12,Beruf und Leben,🟢 das,Yogastudio,Noun,استودیو یوگا,yoga studio,die Yogastudios,,Ich gehe ins Yogastudio.,من به استودیو یوگا می‌روم.,,
Starten Wir,A1,12,Beruf und Leben,🔴 die,Forschungsstation,Noun,ایستگاه تحقیقات,research station,die Forschungsstationen,,Die Forschungsstation ist isoliert.,ایستگاه تحقیقات ایزوله است.,,
Starten Wir,A1,12,Beruf und Leben,🔴 die,Aufgabe,Noun,وظیفه,task,die Aufgaben,,Die Aufgabe ist leicht.,وظیفه آسان است.,,
Starten Wir,A1,12,Beruf und Leben,🟢 das,Problem,Noun,مشکل,problem,die Probleme,,Das Problem ist groß.,مشکل بزرگ است.,ein Problem haben,مشکل داشتن
Starten Wir,A1,12,Beruf und Leben,🔵 der,Kunde,Noun,مشتری (مرد),customer (male),die Kunden,,Der Kunde kauft.,مشتری خرید می‌کند.,einen Kunden bedienen,مشتری را سرویس دادن
Starten Wir,A1,12,Beruf und Leben,🔴 die,Karriere,Noun,شغل/حرفه,career,die Karrieren,,Ich baue meine Karriere auf.,من شغلم را می‌سازم.,Karriere machen,پیشرفت شغلی کردن
Starten Wir,A1,12,Beruf und Leben,,glücklich,Adjective,خوشحال,happy,,,Ich bin glücklich.,من خوشحال هستم.,,
Starten Wir,A1,12,Beruf und Leben,,spannend,Adjective,هیجان‌انگیز,exciting,,,Der Film ist spannend.,فیلم هیجان‌انگیز است.,,
Starten Wir,A1,12,Beruf und Leben,,stressig,Adjective,پراسترس,stressful,,,Die Arbeit ist stressig.,کار پراسترس است.,,
Starten Wir,A1,12,Beruf und Leben,,sicher,Adjective,مطمئن,safe/sure,,,Ich bin sicher.,من مطمئن هستم.,,
Starten Wir,A1,12,Beruf und Leben,,nützlich,Adjective,مفید,useful,,,Das ist nützlich.,این مفید است.,,
Starten Wir,A1,12,Beruf und Leben,,kreativ,Adjective,خلاق,creative,,,Sie ist kreativ.,او خلاق است.,,
Starten Wir,A1,12,Beruf und Leben,🔵 der,Fitnesstrainer,Noun,مربی فیتنس,fitness trainer (male),die Fitnesstrainer,,Der Fitnesstrainer hilft mir.,مربی فیتنس به من کمک می‌کند.,,
Starten Wir,A1,12,Beruf und Leben,🔵 der,Programmierer,Noun,برنامه‌نویس,programmer (male),die Programmierer,,Der Programmierer codet.,برنامه‌نویس کد می‌زند.,,
Starten Wir,A1,12,Beruf und Leben,🔴 die,Fitnesstrainerin,Noun,مربی فیتنس (زن),fitness trainer (female),die Fitnesstrainerinnen,,Die Fitnesstrainerin ist stark.,مربی فیتنس زن قوی است.,,
Starten Wir,A1,12,Beruf und Leben,🔴 die,Programmiererin,Noun,برنامه‌نویس (زن),programmer (female),die Programmiererinnen,,Die Programmiererin arbeitet.,برنامه‌نویس زن کار می‌کند.,,
Starten Wir,A1,12,Beruf und Leben,🔵 der,Krankenpfleger,Noun,پرستار (مرد),nurse (male),die Krankenpfleger,,Der Krankenpfleger hilft.,پرستار مرد کمک می‌کند.,,
Starten Wir,A1,12,Beruf und Leben,🔵 der,Psychologe,Noun,روانشناس,psychologist (male),die Psychologen,,Der Psychologe hört zu.,روانشناس گوش می‌دهد.,,
Starten Wir,A1,12,Beruf und Leben,🔴 die,Krankenschwester,Noun,پرستار (زن),nurse (female),die Krankenschwestern,,Die Krankenschwester ist nett.,پرستار زن مهربان است.,,
Starten Wir,A1,12,Beruf und Leben,🔴 die,Psychologin,Noun,روانشناس (زن),psychologist (female),die Psychologinnen,,Die Psychologin hilft.,روانشناس زن کمک می‌کند.,,
Starten Wir,A1,12,Beruf und Leben,🔵 der,Automechaniker,Noun,مکانیک,mechanic (male),die Automechaniker,,Der Automechaniker repariert.,مکانیک تعمیر می‌کند.,,
Starten Wir,A1,12,Beruf und Leben,🔵 der,Redakteur,Noun,ویراستار,editor (male),die Redakteure,,Der Redakteur schreibt.,ویراستار می‌نویسد.,,
Starten Wir,A1,12,Beruf und Leben,🔴 die,Automechanikerin,Noun,مکانیک (زن),mechanic (female),die Automechanikerinnen,,Die Automechanikerin arbeitet.,مکانیک زن کار می‌کند.,,
Starten Wir,A1,12,Beruf und Leben,🔴 die,Redakteurin,Noun,ویراستار (زن),editor (female),die Redakteurinnen,,Die Redakteurin ist klug.,ویراستار زن باهوش است.,,
Starten Wir,A1,12,Beruf und Leben,🔵 der,Verkäufer,Noun,فروشنده,salesman,die Verkäufer,,Der Verkäufer ist freundlich.,فروشنده مهربان است.,,
Starten Wir,A1,12,Beruf und Leben,🔴 die,Küchenhilfe,Noun,کمک آشپز,kitchen helper,die Küchenhilfen,,Die Küchenhilfe kocht.,کمک آشپز آشپزی می‌کند.,,
Starten Wir,A1,12,Beruf und Leben,🔴 die,Verkäuferin,Noun,فروشنده (زن),saleswoman,die Verkäuferinnen,,Die Verkäuferin hilft.,فروشنده زن کمک می‌کند.,,
Starten Wir,A1,12,Beruf und Leben,,updaten,Verb,بروزرسانی,to update,,updatete | geupdatet,Ich update das Programm.,من برنامه را بروز می‌کنم.,,
Starten Wir,A1,12,Beruf und Leben,🟢 das,Video,Noun,ویدیو,video,die Videos,,Ich sehe ein Video.,من ویدیو می‌بینم.,ein Video sehen,ویدیو دیدن
